Movie,Year,IMDb,Rating,Runtime,Genre
Calendar Girls,2003,6.9,PG-13,108,"Comedy, Drama"
Collateral Beauty,2016,6.7,PG-13,97,"Drama, Romance"
Morning Glory,2010,6.5,PG-13,107,"Comedy, Drama, Romance"
Get Rich or Die Tryin',2005,5.4,R,117,"Biography, Crime, Drama"
Joyful Noise,2012,5.7,PG-13,118,"Comedy, Drama, Music"
Home Alone 3,1997,4.5,PG,102,"Action, Comedy, Crime"
Powder,1995,6.6,PG-13,111,"Drama, Fantasy, Mystery"
Ryan's Daughter,1970,7.4,R,200,"Drama, Romance"
Robin Hood,2018,5.3,PG-13,116,"Action, Adventure, Drama"
I Love Trouble,1994,5.3,PG,123,"Action, Comedy, Romance"
Kidnap,2017,5.9,R,95,"Crime, Thriller"
3 Days to Kill,2014,6.2,PG-13,117,"Action, Drama, Thriller"
The Legend of Bagger Vance,2000,6.7,PG-13,126,"Drama, Fantasy, Sport"
Mirrors,2008,6.1,R,110,"Horror, Mystery"
Predator 2,1990,6.3,R,108,"Action, Horror, Sci-Fi"
Delivery Man,2013,6.3,PG-13,105,"Comedy, Drama"
Dogma,1999,7.3,R,130,"Adventure, Comedy, Drama"
Chef,2014,7.3,R,114,"Adventure, Comedy, Drama"
Superstar,1999,5.1,PG-13,81,"Comedy, Romance"
Major League II,1994,5.6,PG,105,"Comedy, Sport"
Super Troopers 2,2018,6.0,R,100,"Comedy, Crime, Mystery"
Open Water,2003,5.8,R,79,"Adventure, Drama, Horror"
Blank Check,1994,5.2,PG,93,"Comedy, Crime, Family"
Deliver Us from Evil,2014,6.2,R,118,"Action, Adventure, Crime"
Holmes & Watson,2018,3.9,PG-13,90,"Comedy, Crime, Mystery"
Slender Man,2018,3.2,PG-13,93,"Horror, Mystery, Thriller"
The Sitter,2011,5.6,R,81,Comedy
Sleepwalkers,1992,5.3,R,91,"Fantasy, Horror"
Get on Up,2014,6.9,PG-13,139,"Biography, Drama, Music"
"Hail, Caesar!",2016,6.3,PG-13,106,"Comedy, Drama, Mystery"
Sgt. Bilko,1996,5.8,PG,93,Comedy
Halloween: Resurrection,2002,3.9,R,94,"Horror, Thriller"
Underworld: Blood Wars,2016,5.7,R,91,"Action, Adventure, Fantasy"
The Mountain Between Us,2017,6.4,PG-13,112,"Drama, Thriller"
Queen of the Damned,2002,5.2,R,101,"Drama, Fantasy, Horror"
Snatch,2000,8.2,R,104,"Comedy, Crime"
A Night at the Roxbury,1998,6.2,PG-13,82,"Comedy, Music, Romance"
Long Shot,2019,6.8,R,125,"Comedy, Romance"
Honey,2003,5.3,PG-13,94,"Drama, Music, Romance"
The Banger Sisters,2002,5.7,R,98,"Comedy, Drama"
Assassins,1995,6.3,R,133,"Action, Crime, Thriller"
The Fighting Temptations,2003,5.5,PG-13,123,"Comedy, Drama, Music"
Life,2017,6.6,R,104,"Horror, Sci-Fi, Thriller"
The Great Debaters,2007,7.5,PG-13,126,"Biography, Drama, Romance"
How Do You Know,2010,5.4,PG-13,121,"Comedy, Drama, Romance"
The Art of War,2000,5.7,R,117,"Action, Adventure, Crime"
Riding in Cars with Boys,2001,6.5,PG-13,132,"Biography, Comedy, Drama"
Bad Company,2002,5.6,PG-13,116,"Action, Comedy, Thriller"
Blown Away,1994,6.2,R,121,"Action, Crime, Drama"
When the Game Stands Tall,2014,6.6,PG,115,"Biography, Drama, Family"
Ghost Ship,2002,5.5,R,91,Horror
Double Impact,1991,5.6,R,110,"Action, Crime"
Daybreakers,2009,6.4,R,98,"Action, Horror, Sci-Fi"
Jay and Silent Bob Strike Back,2001,6.8,R,104,Comedy
Elizabeth,1998,7.4,R,124,"Biography, Drama, History"
Free Willy 2: The Adventure Home,1995,5.0,PG,95,"Adventure, Drama, Family"
Dragonfly,2002,6.1,PG-13,104,"Drama, Fantasy, Mystery"
Point of No Return,1993,6.1,R,109,"Action, Crime, Drama"
The Iron Lady,2011,6.4,PG-13,105,"Biography, Drama"
"I, Tonya",2017,7.5,R,119,"Biography, Comedy, Drama"
Hollywood Homicide,2003,5.3,PG-13,116,"Action, Comedy, Crime"
Hostiles,2017,7.2,R,134,"Drama, Western"
Grudge Match,2013,6.4,PG-13,113,"Comedy, Drama, Sport"
Madeline,1998,6.0,PG,88,"Comedy, Family"
Mystery Men,1999,6.1,PG-13,121,"Action, Comedy, Fantasy"
Wild Things,1998,6.6,R,108,"Crime, Drama, Mystery"
The Hate U Give,2018,7.5,PG-13,133,"Crime, Drama"
When the Bough Breaks,2016,5.1,PG-13,107,"Drama, Thriller"
Did You Hear About the Morgans?,2009,4.9,PG-13,103,"Comedy, Drama, Romance"
Teen Titans Go! To the Movies,2018,6.7,PG,84,"Animation, Action, Adventure"
The Fog,2005,3.7,PG-13,100,"Horror, Mystery"
A Walk in the Woods,2015,6.3,R,104,"Adventure, Biography, Comedy"
Major Payne,1995,6.2,PG-13,95,"Adventure, Comedy, Family"
A Low Down Dirty Shame,1994,5.9,R,108,"Action, Comedy, Crime"
Bless the Child,2000,5.1,R,107,"Crime, Drama, Horror"
Spice World,1997,3.6,PG,93,"Comedy, Family, Music"
Confessions of a Teenage Drama Queen,2004,4.6,PG,89,"Comedy, Family, Music"
Fools Rush In,1997,6.1,PG-13,109,"Comedy, Drama, Romance"
Zathura: A Space Adventure,2005,6.2,PG,101,"Action, Adventure, Comedy"
Child's Play,2019,5.7,R,90,"Drama, Horror, Sci-Fi"
Romy and Michele's High School Reunion,1997,6.3,R,92,Comedy
Nanny McPhee and the Big Bang,2010,6.1,PG,109,"Comedy, Family, Fantasy"
Priest,2011,5.7,PG-13,87,"Action, Fantasy, Horror"
The Last Picture Show,1971,8.0,R,118,"Drama, Romance"
The Mechanic,2011,6.5,R,93,"Action, Crime, Thriller"
The Object of My Affection,1998,6.0,R,111,"Comedy, Drama, Romance"
Rent,2005,6.8,PG-13,135,"Drama, Musical, Romance"
The Stepfather,2009,5.5,PG-13,101,"Crime, Thriller"
3 Ninjas,1992,5.3,PG,84,"Action, Comedy, Family"
Spy Hard,1996,5.3,PG-13,81,"Action, Comedy"
The New Guy,2002,5.8,PG-13,88,Comedy
The Insider,1999,7.8,R,157,"Biography, Drama, Thriller"
James and the Giant Peach,1996,6.7,PG,79,"Animation, Adventure, Family"
The Watcher,2000,5.3,R,97,"Crime, Drama, Mystery"
"Girl, Interrupted",1999,7.3,R,127,"Biography, Drama"
In the Army Now,1994,4.9,PG,91,"Comedy, War"
Zoolander 2,2016,4.7,PG-13,101,"Action, Adventure, Comedy"
The Five-Year Engagement,2012,6.2,R,124,"Comedy, Drama, Romance"
Draft Day,2014,6.8,PG-13,110,"Drama, Sport"
Kick-Ass 2,2013,6.5,R,103,"Action, Comedy, Crime"
Point Break,2015,5.3,PG-13,114,"Action, Adventure, Crime"
Molly's Game,2017,7.4,R,140,"Biography, Crime, Drama"
Capote,2005,7.3,R,114,"Biography, Crime, Drama"
Baby Boy,2001,6.4,R,130,"Crime, Drama, Romance"
Drop Zone,1994,5.6,R,101,"Action, Adventure, Thriller"
Ready or Not,2019,6.8,R,95,"Action, Comedy, Horror"
Untraceable,2008,6.2,R,101,"Crime, Mystery, Thriller"
Fathers' Day,1997,5.2,PG-13,98,"Comedy, Romance"
Defiance,2008,7.1,R,137,"Action, Drama, History"
28 Weeks Later,2007,6.9,R,100,"Action, Adventure, Horror"
Final Analysis,1992,5.9,R,124,"Drama, Thriller"
The Uninvited,2009,6.3,PG-13,87,"Drama, Fantasy, Horror"
Swimfan,2002,5.0,PG-13,85,"Drama, Thriller"
We Own the Night,2007,6.8,R,117,"Action, Crime, Drama"
The Out-of-Towners,1999,5.5,PG-13,90,Comedy
Brothers,2009,7.1,R,105,"Drama, Thriller, War"
Mr. Brooks,2007,7.3,R,120,"Crime, Drama, Thriller"
Employee of the Month,2006,5.5,PG-13,103,"Comedy, Romance"
Garfield: A Tale of Two Kitties,2006,5.0,PG,82,"Animation, Adventure, Comedy"
Stop! Or My Mom Will Shoot,1992,4.3,PG-13,87,"Action, Comedy"
The Crocodile Hunter: Collision Course,2002,5.4,PG,90,"Action, Adventure, Comedy"
The Nut Job 2: Nutty by Nature,2017,5.5,PG,91,"Animation, Adventure, Comedy"
A Man for All Seasons,1966,7.7,G,120,"Biography, Drama, History"
The Shawshank Redemption,1994,9.3,R,142,Drama
After the Sunset,2004,6.2,PG-13,97,"Action, Comedy, Crime"
Doom,2005,5.2,R,105,"Action, Horror, Sci-Fi"
The Prince & Me,2004,5.8,PG,111,"Comedy, Family, Romance"
The Ant Bully,2006,5.8,PG,88,"Animation, Adventure, Comedy"
Abduction,2011,5.1,PG-13,106,"Action, Mystery, Thriller"
Johnny English,2003,6.2,PG,89,"Action, Adventure, Comedy"
Happy Death Day 2U,2019,6.2,PG-13,100,"Comedy, Horror, Mystery"
Grosse Pointe Blank,1997,7.3,R,107,"Action, Comedy, Crime"
Loaded Weapon 1,1993,6.2,PG-13,84,"Action, Comedy, Crime"
Out to Sea,1997,6.0,PG-13,106,"Comedy, Romance"
Menace II Society,1993,7.5,R,97,"Crime, Drama, Thriller"
Beastly,2011,5.5,PG-13,86,"Drama, Fantasy, Romance"
Moonlight,2016,7.4,R,111,Drama
Crank,2006,6.9,R,88,"Action, Crime, Thriller"
The Majestic,2001,6.9,PG,152,"Drama, Romance"
The Other Sister,1999,6.4,PG-13,129,"Comedy, Drama, Romance"
Rings,2017,4.5,PG-13,102,"Drama, Horror, Mystery"
Logan Lucky,2017,7.0,PG-13,118,"Action, Comedy, Crime"
The Edge,1997,6.9,R,117,"Action, Adventure, Drama"
The Switch,2010,6.1,PG-13,101,"Comedy, Drama, Romance"
Sinister 2,2015,5.3,R,97,"Horror, Mystery, Thriller"
Oculus,2013,6.5,R,104,"Horror, Mystery, Thriller"
Saw VI,2009,6.0,R,90,"Horror, Mystery, Thriller"
Hannibal Rising,2007,6.1,R,121,"Adventure, Crime, Drama"
The Island of Dr. Moreau,1996,4.5,PG-13,96,"Horror, Sci-Fi, Thriller"
Cadillac Man,1990,5.7,R,97,"Comedy, Crime"
The Finest Hours,2016,6.7,PG-13,117,"Action, Drama, History"
Poetic Justice,1993,6.1,R,109,"Drama, Romance"
My Life,1993,6.8,PG-13,117,Drama
Friday,1995,7.2,R,91,"Comedy, Drama"
Love & Basketball,2000,7.2,PG-13,124,"Drama, Romance, Sport"
Now and Then,1995,6.7,PG-13,100,"Comedy, Drama, Romance"
Florence Foster Jenkins,2016,6.8,PG-13,111,"Biography, Comedy, Drama"
The Last Witch Hunter,2015,5.9,PG-13,106,"Action, Adventure, Fantasy"
Brown Sugar,2002,6.4,PG-13,109,"Comedy, Drama, Music"
Someone Like You...,2001,6.0,PG-13,97,"Comedy, Romance"
Midsommar,2019,7.1,R,148,"Drama, Horror, Mystery"
Fantasy Island,2020,4.9,PG-13,109,"Fantasy, Horror, Mystery"
Dallas Buyers Club,2013,7.9,R,117,"Biography, Drama"
High Fidelity,2000,7.4,R,113,"Comedy, Drama, Music"
No Escape,2015,6.7,R,103,"Action, Thriller"
Nobody,2021,7.4,R,92,"Action, Crime, Drama"
Brooklyn's Finest,2009,6.7,R,132,"Action, Crime, Drama"
Baby Geniuses,1999,2.5,PG,97,"Comedy, Crime, Family"
Cloud Atlas,2012,7.4,R,172,"Drama, Mystery, Sci-Fi"
Joe Dirt,2001,5.9,PG-13,91,"Adventure, Comedy, Drama"
The Musketeer,2001,4.7,PG-13,104,"Action, Adventure, Romance"
The Story of Us,1999,5.9,R,95,"Comedy, Drama, Romance"
Guarding Tess,1994,6.2,PG-13,96,"Comedy, Drama"
The Big Hit,1998,6.0,R,91,"Action, Comedy, Crime"
Home Again,2017,5.8,PG-13,97,"Comedy, Drama, Romance"
Paulie,1998,6.5,PG,91,"Adventure, Comedy, Drama"
Rush,2013,8.1,R,123,"Action, Biography, Drama"
The Women,2008,5.0,PG-13,114,"Comedy, Drama"
The Missing,2003,6.5,R,137,"Adventure, Thriller, Western"
One Missed Call,2008,4.0,PG-13,87,"Horror, Mystery"
xXx: State of the Union,2005,4.4,PG-13,101,"Action, Adventure, Crime"
Stick It,2006,6.3,PG-13,103,"Comedy, Drama, Sport"
Hell or High Water,2016,7.6,R,102,"Crime, Drama, Thriller"
Elizabethtown,2005,6.3,PG-13,123,"Comedy, Drama, Romance"
Resident Evil: The Final Chapter,2016,5.5,R,107,"Action, Horror, Sci-Fi"
Ricki and the Flash,2015,6.0,PG-13,101,"Comedy, Drama, Music"
The Other Boleyn Girl,2008,6.7,PG-13,115,"Biography, Drama, History"
Eye for an Eye,1996,6.1,R,101,"Crime, Drama, Thriller"
Garden State,2004,7.4,R,102,"Comedy, Drama, Romance"
The Best of Me,2014,6.6,PG-13,118,"Drama, Romance"
Bio-Dome,1996,4.3,PG-13,88,Comedy
Event Horizon,1997,6.6,R,96,"Horror, Sci-Fi, Thriller"
Superhero Movie,2008,4.6,PG-13,75,"Action, Comedy, Sci-Fi"
The Host,2013,5.8,PG-13,125,"Action, Adventure, Drama"
Machete,2010,6.6,R,105,"Action, Crime, Thriller"
The Forest,2016,4.8,PG-13,93,"Horror, Mystery, Thriller"
An American Werewolf in Paris,1997,5.1,R,98,"Comedy, Fantasy, Horror"
Harriet the Spy,1996,5.9,PG,100,"Comedy, Drama, Family"
Basic,2003,6.4,R,98,"Action, Crime, Drama"
Bulworth,1998,6.8,R,108,"Comedy, Drama, Romance"
The Woman in Black 2: Angel of Death,2014,4.8,PG-13,98,"Drama, Horror, Thriller"
Blast from the Past,1999,6.7,PG-13,112,"Comedy, Drama, Romance"
Sinbad: Legend of the Seven Seas,2003,6.7,PG,88,"Animation, Adventure, Comedy"
Run All Night,2015,6.6,R,114,"Action, Crime, Thriller"
First Kid,1996,5.2,PG,101,"Comedy, Family"
Book of Shadows: Blair Witch 2,2000,4.0,R,90,"Adventure, Fantasy, Horror"
Street Kings,2008,6.8,R,109,"Action, Crime, Thriller"
One for the Money,2012,5.3,PG-13,91,"Action, Comedy, Crime"
Ben-Hur,2016,5.7,PG-13,123,"Action, Drama, Romance"
Boogie Nights,1997,7.9,R,155,Drama
I.Q.,1994,6.2,PG,100,"Comedy, Romance"
Great Expectations,1998,6.8,R,111,"Drama, Romance"
Houseguest,1995,5.9,PG,113,Comedy
A Walk Among the Tombstones,2014,6.5,R,114,"Action, Crime, Drama"
Love the Coopers,2015,5.8,PG-13,107,"Comedy, Fantasy, Romance"
Dumb and Dumberer: When Harry Met Lloyd,2003,3.4,PG-13,85,Comedy
Overcomer,2019,6.6,PG,119,"Drama, Family, Sport"
The Wrestler,2008,7.9,R,109,"Drama, Sport"
Blood Work,2002,6.4,R,110,"Action, Crime, Drama"
A Man Apart,2003,6.0,R,109,"Action, Crime, Drama"
That Awkward Moment,2014,6.1,R,94,"Comedy, Romance"
The Descent,2005,7.2,R,99,"Adventure, Horror, Thriller"
Searching,2018,7.6,PG-13,102,"Drama, Horror, Mystery"
The World's End,2013,6.9,R,109,"Action, Comedy, Sci-Fi"
The Adventures of Rocky & Bullwinkle,2000,4.2,PG,92,"Animation, Adventure, Comedy"
Howards End,1992,7.4,PG,142,"Drama, Romance"
Shutter,2008,5.2,PG-13,85,"Horror, Mystery, Thriller"
The Nanny Diaries,2007,6.2,PG-13,106,"Comedy, Drama, Romance"
Leap Year,2010,6.4,PG,100,"Comedy, Romance"
The Hard Way,1991,6.3,R,111,"Action, Comedy, Crime"
Alex Cross,2012,5.1,PG-13,101,"Action, Crime, Mystery"
Frida,2002,7.3,R,123,"Biography, Drama, Romance"
Æon Flux,2005,5.4,PG-13,93,"Action, Adventure, Sci-Fi"
Shadowlands,1993,7.4,PG,131,"Biography, Drama, Romance"
Murder at 1600,1997,6.1,R,107,"Action, Crime, Drama"
That Thing You Do!,1996,6.9,PG,108,"Comedy, Drama, Music"
The Lazarus Effect,2015,5.2,PG-13,83,"Horror, Mystery, Sci-Fi"
Candyman,1992,6.7,R,99,"Horror, Thriller"
Down Periscope,1996,6.1,PG-13,92,Comedy
From Dusk Till Dawn,1996,7.2,R,108,"Action, Crime, Horror"
You Again,2010,5.7,PG,105,"Comedy, Romance"
21 & Over,2013,5.8,R,93,Comedy
Other People's Money,1991,6.2,R,103,"Comedy, Drama, Romance"
Crocodile Dundee in Los Angeles,2001,4.8,PG,95,"Action, Adventure, Comedy"
Mr. Woodcock,2007,5.2,PG-13,87,"Comedy, Romance, Sport"
Desperado,1995,7.1,R,104,"Action, Crime, Thriller"
Dance Flick,2009,3.5,PG-13,83,"Action, Comedy, Music"
Nancy Drew,2007,5.9,PG,99,"Comedy, Crime, Family"
The Outsiders,1983,7.1,PG,91,"Crime, Drama"
The Mist,2007,7.1,R,126,"Horror, Sci-Fi, Thriller"
Billy Madison,1995,6.3,PG-13,89,Comedy
Her,2013,8.0,R,126,"Drama, Romance, Sci-Fi"
Memento,2000,8.4,R,113,"Mystery, Thriller"
Captain Corelli's Mandolin,2001,5.9,R,131,"Drama, Music, Romance"
W.,2008,6.3,PG-13,129,"Biography, Comedy, Drama"
Serenity,2005,7.8,PG-13,119,"Action, Adventure, Sci-Fi"
A Nightmare on Elm Street,1984,7.4,R,91,Horror
The Art of Racing in the Rain,2019,7.5,PG,109,"Comedy, Drama, Romance"
All About the Benjamins,2002,5.8,R,95,"Action, Comedy, Crime"
The House,2017,5.6,R,88,"Comedy, Crime"
Mimic,1997,6.0,R,105,"Horror, Sci-Fi"
My Father the Hero,1994,5.5,PG,90,"Comedy, Romance"
Escape from L.A.,1996,5.7,R,101,"Action, Adventure, Sci-Fi"
Dark Water,2005,5.6,PG-13,105,"Drama, Horror, Mystery"
The Fourth Kind,2009,5.9,PG-13,98,"Horror, Mystery, Sci-Fi"
The International,2009,6.5,R,118,"Action, Crime, Drama"
Ex Machina,2014,7.7,R,108,"Drama, Sci-Fi, Thriller"
Boyhood,2014,7.9,R,165,Drama
Can't Hardly Wait,1998,6.5,PG-13,100,"Comedy, Romance"
The Transporter,2002,6.8,PG-13,92,"Action, Crime, Thriller"
Sweet November,2001,6.7,PG-13,119,"Drama, Romance"
Top Five,2014,6.4,R,102,"Comedy, Romance"
Jersey Girl,2004,6.2,PG-13,102,"Comedy, Drama, Romance"
Aliens in the Attic,2009,5.4,PG,86,"Adventure, Comedy, Family"
Twisted,2004,5.3,R,97,"Crime, Drama, Mystery"
Escape Room: Tournament of Champions,2021,5.7,PG-13,88,"Action, Adventure, Horror"
Fallen,1998,7.0,R,124,"Action, Crime, Drama"
Nurse Betty,2000,6.3,R,110,"Comedy, Crime, Drama"
The VVitch: A New-England Folktale,2015,6.9,R,92,"Drama, Fantasy, Horror"
Escape Plan,2013,6.7,R,115,"Action, Thriller"
Killer Elite,2011,6.4,R,116,"Action, Crime, Thriller"
The Reaping,2007,5.6,R,99,"Horror, Thriller"
All the Money in the World,2017,6.8,R,132,"Biography, Crime, Drama"
Winchester,2018,5.4,PG-13,99,"Drama, Fantasy, Horror"
Midnight in the Garden of Good and Evil,1997,6.6,R,155,"Crime, Drama, Mystery"
Alpha and Omega,2010,5.1,PG,90,"Animation, Adventure, Comedy"
Wyatt Earp,1994,6.7,PG-13,191,"Action, Adventure, Biography"
The Wood,1999,7.0,R,106,"Comedy, Drama, Romance"
Grindhouse,2007,7.5,R,191,"Action, Horror, Thriller"
In the Heart of the Sea,2015,6.9,PG-13,122,"Action, Adventure, Biography"
In the Name of the Father,1993,8.1,R,133,"Biography, Crime, Drama"
Piranha 3D,2010,5.5,R,88,"Comedy, Horror"
Enter the Dragon,1973,7.6,R,102,"Action, Crime, Drama"
The November Man,2014,6.2,R,108,"Action, Thriller"
Kingpin,1996,6.9,PG-13,114,"Comedy, Sport"
The Craft,1996,6.4,R,101,"Drama, Fantasy, Horror"
Never Back Down,2008,6.5,PG-13,113,"Action, Drama, Sport"
Season of the Witch,2011,5.4,PG-13,95,"Action, Adventure, Fantasy"
Quiz Show,1994,7.5,PG-13,133,"Biography, Drama, History"
Our Idiot Brother,2011,6.4,R,90,"Comedy, Drama"
Gifted,2017,7.6,PG-13,101,Drama
From Russia with Love,1963,7.4,PG,115,"Action, Adventure, Thriller"
Thank You for Smoking,2005,7.5,R,92,"Comedy, Drama"
Waking Ned,1998,7.3,PG,91,Comedy
The Man Without a Face,1993,6.7,PG-13,115,Drama
The Sweetest Thing,2002,5.1,R,84,"Comedy, Romance"
Lottery Ticket,2010,5.0,PG-13,99,Comedy
Ballerina,2016,6.7,PG,89,"Animation, Adventure, Comedy"
Operation Dumbo Drop,1995,5.2,PG,107,"Action, Adventure, Comedy"
Summer Rental,1985,6.2,PG,87,Comedy
Huo Yuan Jia,2006,7.6,PG-13,104,"Action, Biography, Drama"
Air Bud,1997,5.2,PG,98,"Comedy, Drama, Family"
On the Basis of Sex,2018,7.1,PG-13,120,"Biography, Drama"
Fargo,1996,8.1,R,98,"Crime, Thriller"
Unleashed,2005,7.0,R,103,"Action, Crime, Drama"
Fly Away Home,1996,6.9,PG,107,"Adventure, Drama, Family"
Don Jon,2013,6.5,R,90,"Comedy, Drama, Romance"
Sling Blade,1996,8.0,R,135,Drama
Downsizing,2017,5.8,R,135,"Drama, Fantasy, Sci-Fi"
The Strangers: Prey at Night,2018,5.2,R,85,Horror
Elektra,2005,4.7,PG-13,97,"Action, Adventure, Crime"
15 Minutes,2001,6.1,R,120,"Action, Crime, Drama"
Sparkle,2012,5.7,PG-13,116,"Drama, Music"
Ice Princess,2005,6.0,G,98,"Comedy, Drama, Family"
Arlington Road,1999,7.2,R,117,"Action, Crime, Drama"
Dolores Claiborne,1995,7.4,R,132,"Crime, Drama, Mystery"
Across the Universe,2007,7.3,PG-13,133,"Drama, Fantasy, History"
Renaissance Man,1994,6.2,PG-13,128,"Comedy, Drama"
Class Action,1991,6.4,R,110,"Drama, Thriller"
Hoffa,1992,6.6,R,140,"Biography, Crime, Drama"
The Spy Next Door,2010,5.4,PG,94,"Action, Comedy, Family"
Bridget Jones's Baby,2016,6.5,R,123,"Comedy, Drama, Romance"
The People Under the Stairs,1991,6.4,R,102,"Comedy, Horror, Mystery"
Dead Presidents,1995,6.9,R,119,"Action, Crime, Drama"
Hearts in Atlantis,2001,6.9,PG-13,101,"Drama, Mystery"
Lord of War,2005,7.6,R,122,"Crime, Drama"
Tinker Tailor Soldier Spy,2011,7.0,R,127,"Drama, Mystery, Thriller"
Clerks II,2006,7.3,R,97,Comedy
The Adventures of Huck Finn,1993,6.2,PG,108,"Adventure, Comedy, Drama"
Lionheart,1990,6.2,R,108,"Action, Crime, Drama"
Virtuosity,1995,5.5,R,106,"Action, Crime, Sci-Fi"
Angel Eyes,2001,5.6,R,102,"Drama, Romance"
Don't Be Afraid of the Dark,2010,5.5,R,99,"Fantasy, Horror, Thriller"
White Boy Rick,2018,6.5,R,111,"Crime, Drama"
Around the World in 80 Days,2004,5.8,PG,120,"Action, Adventure, Comedy"
The Life Aquatic with Steve Zissou,2004,7.2,R,119,"Action, Adventure, Comedy"
Nine,2009,5.8,PG-13,118,"Drama, Musical, Romance"
Observe and Report,2009,5.7,R,86,"Comedy, Crime, Drama"
Perfect Stranger,2007,5.7,R,109,"Crime, Mystery, Thriller"
From Paris with Love,2010,6.4,R,92,"Action, Crime, Thriller"
Corky Romano,2001,4.7,PG-13,86,"Comedy, Crime"
Striking Distance,1993,5.8,R,102,"Action, Crime, Mystery"
House of Wax,1953,7.0,GP,88,Horror
Tom and Huck,1995,5.5,PG,97,"Adventure, Comedy, Drama"
Good Burger,1997,5.7,PG,95,"Comedy, Family"
The Wicker Man,2006,3.7,PG-13,102,"Horror, Mystery, Thriller"
Hot Fuzz,2007,7.8,R,121,"Action, Comedy, Mystery"
Agent Cody Banks 2: Destination London,2004,4.5,PG,100,"Action, Adventure, Comedy"
The Losers,2010,6.3,PG-13,97,"Action, Adventure, Comedy"
How to Make an American Quilt,1995,6.3,PG-13,117,"Comedy, Drama, Romance"
Hotel Rwanda,2004,8.1,PG-13,121,"Biography, Drama, History"
Traitor,2008,6.9,PG-13,114,"Action, Crime, Drama"
Hoodlum,1997,6.3,R,130,"Crime, Drama"
Boys on the Side,1995,6.4,R,115,"Comedy, Drama"
Eight Crazy Nights,2002,5.3,PG-13,76,"Animation, Comedy, Musical"
Circle of Friends,1995,6.6,PG-13,103,"Drama, Romance"
Endless Love,2014,6.2,PG-13,104,"Drama, Romance"
Leap of Faith,1992,6.1,PG-13,108,"Comedy, Drama, Romance"
Reindeer Games,2000,5.8,R,104,"Action, Adventure, Crime"
The Usual Suspects,1995,8.5,R,106,"Crime, Drama, Mystery"
The Avengers,1998,3.8,PG-13,89,"Action, Adventure, Sci-Fi"
The Covenant,2006,5.1,PG-13,97,"Action, Adventure, Fantasy"
One True Thing,1998,6.9,R,127,Drama
Faster,2010,6.4,R,98,"Action, Crime, Drama"
Pompeii,2014,5.5,PG-13,105,"Action, Adventure, Drama"
Vicky Cristina Barcelona,2008,7.1,PG-13,96,"Comedy, Drama, Romance"
Benny & Joon,1993,7.1,PG,98,"Comedy, Drama, Romance"
Monte Carlo,2011,5.8,PG,109,"Adventure, Comedy, Family"
The Iron Giant,1999,8.1,PG,86,"Animation, Action, Adventure"
Match Point,2005,7.6,R,124,"Drama, Romance, Thriller"
Stay Alive,2006,5.0,PG-13,85,"Fantasy, Horror, Mystery"
Sanctum,2011,5.9,R,108,"Action, Adventure, Drama"
Whiskey Tango Foxtrot,2016,6.6,R,112,"Biography, Comedy, Drama"
Fighting,2009,5.5,PG-13,105,"Action, Crime, Drama"
The Players Club,1998,5.8,R,104,"Comedy, Drama"
Transcendence,2014,6.2,PG-13,119,"Action, Drama, Sci-Fi"
Bulletproof Monk,2003,5.4,PG-13,104,"Action, Comedy, Fantasy"
The Program,1993,6.4,R,112,"Action, Drama, Romance"
The Russia House,1990,6.1,R,123,"Drama, Romance, Thriller"
Fighting with My Family,2019,7.1,PG-13,108,"Biography, Comedy, Drama"
The Remains of the Day,1993,7.8,PG,134,"Drama, Romance"
D3: The Mighty Ducks,1996,5.4,PG,104,"Action, Comedy, Drama"
Love Happens,2009,5.6,PG-13,109,"Drama, Romance"
Ella Enchanted,2004,6.3,PG,96,"Comedy, Family, Fantasy"
Revolutionary Road,2008,7.3,R,119,"Drama, Romance"
Rounders,1998,7.3,R,121,"Crime, Drama"
Guilty as Sin,1993,5.6,R,107,"Crime, Drama, Thriller"
Two for the Money,2005,6.2,R,122,"Crime, Drama, Sport"
Being John Malkovich,1999,7.8,R,113,"Comedy, Drama, Fantasy"
Beloved,1998,6.0,R,172,"Drama, History, Horror"
Prime,2005,6.2,PG-13,105,"Comedy, Drama, Romance"
On Her Majesty's Secret Service,1969,6.8,PG,142,"Action, Adventure, Thriller"
A Dog's Journey,2019,7.4,PG,109,"Adventure, Comedy, Drama"
Frankie and Johnny,1991,6.7,R,118,"Comedy, Drama, Romance"
Joe Somebody,2001,5.5,PG,98,"Comedy, Drama"
The Gallows,2015,4.2,R,81,"Horror, Mystery, Thriller"
The Juror,1996,5.7,R,118,"Crime, Drama, Thriller"
Titan A.E.,2000,6.6,PG,94,"Animation, Action, Adventure"
Rudy,1993,7.5,PG,114,"Biography, Drama, Sport"
Dickie Roberts: Former Child Star,2003,5.5,PG-13,98,Comedy
Booksmart,2019,7.1,R,102,Comedy
Thunderheart,1992,6.8,R,119,"Crime, Mystery, Thriller"
Much Ado About Nothing,1993,7.3,PG-13,111,"Comedy, Drama, Romance"
